Tumor_name,Abbr,Samples,TSS_code,Tumor_id
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9J5-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9J6-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9J7-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9J8-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9J9-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JD-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JE-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JI-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JJ-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JL-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JO-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JP-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JQ-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-2Z-A9JT-01,2Z,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-4A-A93W-01,4A,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-4A-A93X-01,4A,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-4A-A93Y-01,4A,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7288-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7583-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7584-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7585-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7734-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7915-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7996-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-7997-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-8098-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-8311-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-8516-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-8517-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-8630-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-A4-A57E-01,A4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-AL-7173-01,AL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B1-5398-01,B1,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B1-7332-01,B1,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B1-A47M-01,B1,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B1-A47N-01,B1,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B1-A654-01,B1,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B1-A657-01,B1,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B3-8121-01,B3,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B3-A6W5-01,B3,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-5155-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-5156-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-7268-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-A44B-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-A5W7-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-A5W8-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-A5W9-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-A69E-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-A8YH-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-B9-A8YI-01,B9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5875-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5877-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5878-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5879-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5880-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5881-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5882-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5883-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5885-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5887-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5888-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5889-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5890-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5891-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5892-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5893-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-5894-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7044-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7046-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7048-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7050-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7051-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7053-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7055-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7058-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7059-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7060-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7061-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-BQ-7062-01,BQ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-5560-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-5561-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7834-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7837-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7838-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7839-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7840-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7841-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7842-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DW-7963-01,DW,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DZ-6131-01,DZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DZ-6132-01,DZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DZ-6133-01,DZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DZ-6134-01,DZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-DZ-6135-01,DZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-EV-5901-01,EV,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-EV-5902-01,EV,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-EV-5903-01,EV,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-F9-A4JJ-01,F9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-F9-A7Q0-01,F9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-F9-A7VF-01,F9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-F9-A8NY-01,F9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-F9-A97G-01,F9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-6789-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-6790-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-6792-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-6793-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-6795-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-6796-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-6797-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-7501-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-7502-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-A4TM-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-A8LB-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-A8LC-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-A8LD-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-G7-A8LE-01,G7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-6846-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-7773-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-7966-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-8500-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-A4EM-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-A59R-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-A9DC-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-A9DD-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-GL-A9DE-01,GL,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-7128-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-7129-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-7130-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-A5NF-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-A5NH-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-A5NI-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-A5NJ-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-A5NK-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-HE-A5NL-01,HE,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IA-A40U-01,IA,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IA-A40X-01,IA,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IA-A40Y-01,IA,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IA-A83V-01,IA,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IA-A83W-01,IA,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IZ-8195-01,IZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IZ-8196-01,IZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-IZ-A6M8-01,IZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-J7-6720-01,J7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-J7-8537-01,J7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-J7-A8I2-01,J7,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-KV-A6GD-01,KV,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-KV-A6GE-01,KV,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-KV-A74V-01,KV,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-MH-A55Z-01,MH,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-MH-A560-01,MH,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-MH-A562-01,MH,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-MH-A855-01,MH,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-P4-A5E6-01,P4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-P4-A5E7-01,P4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-P4-A5E8-01,P4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-P4-A5EA-01,P4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-P4-A5EB-01,P4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-P4-A5ED-01,P4,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-PJ-A5Z8-01,PJ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-PJ-A5Z9-01,PJ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Q2-A5QZ-01,Q2,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A71R-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A71U-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A7SM-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A7SN-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A7SO-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A7SP-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A7SQ-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A7SR-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-SX-A7SS-01,SX,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UN-AAZ9-01,UN,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PJ-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PK-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PL-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PM-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PN-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PO-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PP-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PQ-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PR-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PS-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PS-05,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PU-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PV-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PX-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9PZ-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9Q0-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-UZ-A9Q1-01,UZ,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-V9-A7HT-01,V9,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-WN-A9G9-01,WN,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A894-01,Y8,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A895-01,Y8,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A896-01,Y8,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A897-01,Y8,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A8RY-01,Y8,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A8RZ-01,Y8,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A8S0-01,Y8,19
Kidney renal papillary cell carcinoma,KIRP,TCGA-Y8-A8S1-01,Y8,19
Uveal Melanoma,UVM,TCGA-V3-A9ZX-01,V3,20
Uveal Melanoma,UVM,TCGA-V4-A9E9-01,V4,20
Uveal Melanoma,UVM,TCGA-V4-A9EA-01,V4,20
Uveal Melanoma,UVM,TCGA-V4-A9EH-01,V4,20
Uveal Melanoma,UVM,TCGA-V4-A9EJ-01,V4,20
Uveal Melanoma,UVM,TCGA-V4-A9EL-01,V4,20
Uveal Melanoma,UVM,TCGA-V4-A9EO-01,V4,20
Uveal Melanoma,UVM,TCGA-V4-A9F4-01,V4,20
Uveal Melanoma,UVM,TCGA-VD-A8KF-01,VD,20
Uveal Melanoma,UVM,TCGA-WC-A885-01,WC,20
Uveal Melanoma,UVM,TCGA-WC-A88A-01,WC,20
Uveal Melanoma,UVM,TCGA-WC-AA9E-01,WC,20
Pancreatic adenocarcinoma,PAAD,TCGA-2L-AAQA-01,2L,21
Pancreatic adenocarcinoma,PAAD,TCGA-2L-AAQI-01,2L,21
Pancreatic adenocarcinoma,PAAD,TCGA-2L-AAQJ-01,2L,21
Pancreatic adenocarcinoma,PAAD,TCGA-2L-AAQL-01,2L,21
Pancreatic adenocarcinoma,PAAD,TCGA-2L-AAQM-01,2L,21
Pancreatic adenocarcinoma,PAAD,TCGA-3A-A9I5-01,3A,21
Pancreatic adenocarcinoma,PAAD,TCGA-3A-A9IB-01,3A,21
Pancreatic adenocarcinoma,PAAD,TCGA-3A-A9IH-01,3A,21
Pancreatic adenocarcinoma,PAAD,TCGA-3A-A9IN-01,3A,21
Pancreatic adenocarcinoma,PAAD,TCGA-3A-A9IU-01,3A,21
Pancreatic adenocarcinoma,PAAD,TCGA-3A-A9IX-01,3A,21
Pancreatic adenocarcinoma,PAAD,TCGA-3A-A9IZ-01,3A,21
Pancreatic adenocarcinoma,PAAD,TCGA-3E-AAAZ-01,3E,21
Pancreatic adenocarcinoma,PAAD,TCGA-F2-6879-01,F2,21
Pancreatic adenocarcinoma,PAAD,TCGA-F2-6880-01,F2,21
Pancreatic adenocarcinoma,PAAD,TCGA-F2-A44G-01,F2,21
Pancreatic adenocarcinoma,PAAD,TCGA-F2-A8YN-01,F2,21
Pancreatic adenocarcinoma,PAAD,TCGA-FB-A4P5-01,FB,21
Pancreatic adenocarcinoma,PAAD,TCGA-FB-A4P6-01,FB,21
Pancreatic adenocarcinoma,PAAD,TCGA-FB-A545-01,FB,21
Pancreatic adenocarcinoma,PAAD,TCGA-FB-A5VM-01,FB,21
Pancreatic adenocarcinoma,PAAD,TCGA-FB-A78T-01,FB,21
Pancreatic adenocarcinoma,PAAD,TCGA-H6-A45N-01,H6,21
Pancreatic adenocarcinoma,PAAD,TCGA-H8-A6C1-01,H8,21
Pancreatic adenocarcinoma,PAAD,TCGA-HV-A5A6-01,HV,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-7918-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-7919-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-7920-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-7922-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-7923-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-7924-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-7925-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-8001-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-8002-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-8003-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-8005-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-8315-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-8519-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-8638-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-HZ-A4BK-01,HZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7644-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7646-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7647-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7649-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7651-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7652-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7885-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7886-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7887-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7888-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7889-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7890-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7891-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-7893-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-8126-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-8127-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A5SO-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A5SP-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A5SQ-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A5SS-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A5ST-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A6UF-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A7LX-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-A7M4-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUM-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUN-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUO-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUP-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUS-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUU-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUV-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-IB-AAUW-01,IB,21
Pancreatic adenocarcinoma,PAAD,TCGA-L1-A7W4-01,L1,21
Pancreatic adenocarcinoma,PAAD,TCGA-LB-A7SX-01,LB,21
Pancreatic adenocarcinoma,PAAD,TCGA-LB-A8F3-01,LB,21
Pancreatic adenocarcinoma,PAAD,TCGA-LB-A9Q5-01,LB,21
Pancreatic adenocarcinoma,PAAD,TCGA-M8-A5N4-01,M8,21
Pancreatic adenocarcinoma,PAAD,TCGA-OE-A75W-01,OE,21
Pancreatic adenocarcinoma,PAAD,TCGA-PZ-A5RE-01,PZ,21
Pancreatic adenocarcinoma,PAAD,TCGA-Q3-A5QY-01,Q3,21
Pancreatic adenocarcinoma,PAAD,TCGA-Q3-AA2A-01,Q3,21
Pancreatic adenocarcinoma,PAAD,TCGA-RB-A7B8-01,RB,21
Pancreatic adenocarcinoma,PAAD,TCGA-RB-AA9M-01,RB,21
Pancreatic adenocarcinoma,PAAD,TCGA-S4-A8RM-01,S4,21
Pancreatic adenocarcinoma,PAAD,TCGA-S4-A8RO-01,S4,21
Pancreatic adenocarcinoma,PAAD,TCGA-S4-A8RP-01,S4,21
Pancreatic adenocarcinoma,PAAD,TCGA-US-A774-01,US,21
Pancreatic adenocarcinoma,PAAD,TCGA-US-A776-01,US,21
Pancreatic adenocarcinoma,PAAD,TCGA-US-A779-01,US,21
Pancreatic adenocarcinoma,PAAD,TCGA-US-A77E-01,US,21
Pancreatic adenocarcinoma,PAAD,TCGA-US-A77G-01,US,21
Pancreatic adenocarcinoma,PAAD,TCGA-US-A77J-01,US,21
Pancreatic adenocarcinoma,PAAD,TCGA-XD-AAUL-01,XD,21
Pancreatic adenocarcinoma,PAAD,TCGA-XN-A8T5-01,XN,21
Pancreatic adenocarcinoma,PAAD,TCGA-YB-A89D-01,YB,21
Pancreatic adenocarcinoma,PAAD,TCGA-YH-A8SY-01,YH,21
Pancreatic adenocarcinoma,PAAD,TCGA-YY-A8LH-01,YY,21
Lung adenocarcinoma,LUAD,TCGA-05-4384-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-4396-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-4405-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-4410-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-4417-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-4427-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-5423-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-5425-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-5429-01,5,22
Lung adenocarcinoma,LUAD,TCGA-05-5715-01,5,22
Lung adenocarcinoma,LUAD,TCGA-4B-A93V-01,4B,22
Lung adenocarcinoma,LUAD,TCGA-J2-8192-01,J2,22
Lung adenocarcinoma,LUAD,TCGA-J2-8194-01,J2,22
Lung adenocarcinoma,LUAD,TCGA-J2-A4AD-01,J2,22
Lung adenocarcinoma,LUAD,TCGA-J2-A4AG-01,J2,22
Lung adenocarcinoma,LUAD,TCGA-L4-A4E5-01,L4,22
Lung adenocarcinoma,LUAD,TCGA-L4-A4E6-01,L4,22
Lung adenocarcinoma,LUAD,TCGA-L9-A443-01,L9,22
Lung adenocarcinoma,LUAD,TCGA-L9-A444-01,L9,22
Lung adenocarcinoma,LUAD,TCGA-L9-A50W-01,L9,22
Lung adenocarcinoma,LUAD,TCGA-L9-A5IP-01,L9,22
Lung adenocarcinoma,LUAD,TCGA-L9-A743-01,L9,22
Lung adenocarcinoma,LUAD,TCGA-L9-A7SV-01,L9,22
Lung adenocarcinoma,LUAD,TCGA-L9-A8F4-01,L9,22
Lung adenocarcinoma,LUAD,TCGA-MN-A4N1-01,MN,22
Lung adenocarcinoma,LUAD,TCGA-MN-A4N4-01,MN,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4SV-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4SW-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4SY-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4T4-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4T6-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4T7-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4T8-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4T9-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4TA-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4TC-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4TD-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4TE-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4TF-01,MP,22
Lung adenocarcinoma,LUAD,TCGA-MP-A4TH-01,MP,22
